id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0611661,1,6/20/2016 9:11,6/20/2016 9:20,1,-73.96167755,40.77969742,-73.97219849,40.76547623,N,548
id1801183,1,4/2/2016 10:51,4/2/2016 11:00,1,-73.9690094,40.76470566,-73.95778656,40.7820816,N,528
id3756665,2,5/21/2016 11:26,5/21/2016 11:50,1,-73.98956299,40.73591995,-73.94651031,40.77254868,N,1432
id1670790,1,3/13/2016 12:57,3/13/2016 13:05,1,-73.98895264,40.74385452,-73.97376251,40.76064682,N,455
id3447966,2,3/3/2016 22:53,3/3/2016 23:00,1,-73.98487854,40.76924896,-73.99841309,40.7569809,N,387
id3810810,2,5/22/2016 23:45,5/22/2016 23:57,5,-73.99734497,40.71913147,-73.99336243,40.74563217,N,722
id2575673,1,4/12/2016 13:46,4/12/2016 13:59,1,-73.9826889,40.76729584,-73.97354126,40.75864792,N,815
id3951082,2,2/3/2016 12:10,2/3/2016 12:27,5,-73.97351074,40.76347733,-73.99036407,40.74045181,N,975
id3992381,1,4/13/2016 9:09,4/13/2016 9:22,1,-73.96691132,40.79499054,-73.94004822,40.84089661,N,794
id2455351,1,6/4/2016 20:13,6/4/2016 20:20,1,-73.99091339,40.74004364,-74.00422668,40.74071884,N,408
id2343928,2,4/7/2016 15:32,4/7/2016 15:46,1,-73.99852753,40.745121,-73.98285675,40.73139191,N,808
id1774786,2,4/19/2016 15:48,4/19/2016 16:25,3,-73.99082947,40.74949646,-74.17715454,40.69506073,N,2261
id3313651,1,5/3/2016 9:39,5/3/2016 9:49,1,-73.99710846,40.73254395,-74.01187134,40.713871,N,619
id1252564,1,3/27/2016 1:04,3/27/2016 1:16,1,-73.98975372,40.72714233,-73.97193909,40.75730133,N,675
id1692280,2,5/1/2016 2:15,5/1/2016 2:32,2,-74.00733185,40.74108887,-73.98486328,40.76435852,N,1009
id3252778,2,5/31/2016 2:53,5/31/2016 3:00,1,-73.97825623,40.76306152,-73.97894287,40.78001022,N,417
id2700545,2,6/25/2016 9:50,6/25/2016 9:53,6,-73.97685242,40.75177383,-73.9812851,40.7530632,N,230
id0089297,2,1/19/2016 21:41,1/19/2016 21:57,3,-73.99485779,40.75020218,-73.98326874,40.78120804,N,948
id0001595,2,4/14/2016 6:29,4/14/2016 6:40,1,-73.98020935,40.73041916,-73.97158051,40.76361084,N,697
id0917031,1,1/18/2016 7:21,1/18/2016 7:29,1,-73.94793701,40.77655792,-73.96776581,40.75600815,N,502
id3084906,1,2/26/2016 17:32,2/26/2016 17:40,1,-73.98090363,40.76001358,-73.96630859,40.76629257,N,485
id2373406,1,1/8/2016 8:11,1/8/2016 8:25,1,-73.97955322,40.7398262,-74.01353455,40.71364212,N,850
id1060833,2,1/14/2016 2:18,1/14/2016 2:21,2,-74.00673676,40.74398041,-74.00531006,40.73994064,N,156
id0044058,2,6/6/2016 10:13,6/6/2016 10:21,1,-73.99233246,40.71273804,-73.98966217,40.73454285,N,504
id3204701,2,2/21/2016 3:38,2/21/2016 3:45,2,-74.00461578,40.73055649,-73.99485016,40.74784851,N,384
id0901352,1,4/13/2016 20:07,4/13/2016 20:23,1,-73.98897552,40.73666382,-73.95996857,40.76789474,N,982
id2655811,1,6/30/2016 6:08,6/30/2016 6:13,1,-73.99419403,40.75128174,-73.98491669,40.76050568,N,302
id1380917,1,4/19/2016 21:57,4/19/2016 22:17,1,-73.99111938,40.73492432,-73.94220734,40.81055069,N,1177
id3948239,1,5/11/2016 13:10,5/11/2016 13:49,1,-73.99007416,40.73292542,-73.98227692,40.77268219,N,2330
id2918323,1,6/23/2016 14:52,6/23/2016 15:13,1,-73.96652985,40.7616539,-73.98048401,40.73056412,N,1241
id1128167,2,1/7/2016 16:21,1/7/2016 16:26,6,-73.99823761,40.73551941,-73.99915314,40.74396896,N,313
id0204282,2,3/2/2016 4:55,3/2/2016 5:21,1,-73.98376465,40.7604332,-73.85135651,40.72780609,N,1532
id3161107,1,4/17/2016 13:20,4/17/2016 13:31,2,-73.97820282,40.75376511,-73.95774078,40.76984024,N,651
id2686022,2,6/10/2016 10:58,6/10/2016 11:22,2,-73.993927,40.72700882,-73.97718048,40.76108932,N,1428
id3202611,2,1/25/2016 14:16,1/25/2016 14:30,6,-73.95200348,40.79032135,-73.96775055,40.80284882,N,874
id3774114,2,1/26/2016 2:51,1/26/2016 3:01,2,-73.98202515,40.75219345,-73.9802475,40.78217316,N,616
id1881761,2,2/27/2016 19:49,2/27/2016 20:14,1,-73.95636749,40.77878189,-73.97930908,40.72338867,N,1461
id1180086,2,1/22/2016 18:07,1/22/2016 18:10,3,-73.96876526,40.74995041,-73.97541046,40.74543762,N,207
id3923813,1,6/30/2016 11:19,6/30/2016 12:05,1,-73.87083435,40.77368546,-73.986763,40.76132202,N,2807
id2039585,2,5/22/2016 19:57,5/22/2016 20:04,1,-73.95513153,40.78007126,-73.97859192,40.77256012,N,420
id2821770,1,1/10/2016 19:34,1/10/2016 19:41,3,-73.98658752,40.73015594,-73.99280548,40.72145462,N,452
id0219157,2,5/10/2016 15:06,5/10/2016 15:18,1,-73.98419189,40.76807785,-73.96940613,40.78538132,N,693
id2484744,2,4/24/2016 16:44,4/24/2016 16:53,1,-73.98490143,40.73257828,-74.00180817,40.72845078,N,524
id0032858,1,3/4/2016 16:37,3/4/2016 16:51,1,-74.01159668,40.70314789,-73.98864746,40.7312355,N,872
id1311053,2,3/18/2016 15:22,3/18/2016 15:31,2,-73.98739624,40.7657814,-73.97756195,40.76049423,N,541
id3687916,1,6/6/2016 19:56,6/6/2016 20:04,1,-73.98812103,40.7183075,-73.95988464,40.71593857,N,465
id2794871,2,4/23/2016 11:03,4/23/2016 11:08,1,-73.96848297,40.79964066,-73.98005676,40.78390884,N,302
id3930186,1,2/9/2016 9:56,2/9/2016 10:11,1,-74.00132751,40.75161362,-73.9815979,40.78001785,N,935
id1135670,1,3/6/2016 1:41,3/6/2016 1:55,3,-73.97736359,40.75183868,-73.94068909,40.78904343,N,820
id3350918,1,3/8/2016 18:22,3/8/2016 18:42,1,-73.95452118,40.76557159,-73.92515564,40.75871277,N,1212
id2289484,1,1/12/2016 6:32,1/12/2016 6:45,1,-73.97579193,40.72855377,-74.0015564,40.7514801,N,774
id3957953,2,1/31/2016 22:01,1/31/2016 22:30,1,-73.98514557,40.74471664,-73.98429108,40.77519989,N,1724
id2917215,2,4/4/2016 19:41,4/4/2016 19:46,6,-73.95858765,40.76025009,-73.96617126,40.76475906,N,291
id2299850,1,1/6/2016 7:04,1/6/2016 7:14,1,-73.99144745,40.74458313,-74.00274658,40.76068878,N,568
id0324010,2,4/26/2016 21:09,4/26/2016 21:24,1,-74.00216675,40.75048828,-73.99369049,40.72105026,N,856
id2768111,2,2/8/2016 13:39,2/8/2016 14:05,6,-73.86386108,40.7696991,-73.97384644,40.75780869,N,1538
id0959367,1,5/29/2016 16:14,5/29/2016 16:29,1,-73.94886017,40.78179169,-73.97833252,40.74157333,N,880
id2540033,1,6/7/2016 12:51,6/7/2016 13:06,1,-73.97542572,40.76057434,-73.96231842,40.77468872,N,890
id0207394,1,5/3/2016 11:41,5/3/2016 12:10,1,-74.01173401,40.70774078,-73.97418976,40.73982239,N,1763
id1173048,2,1/14/2016 11:21,1/14/2016 11:32,1,-73.97280121,40.7563591,-73.96775055,40.7678299,N,649
id1596898,1,3/26/2016 16:21,3/26/2016 16:24,1,-73.96562958,40.75448608,-73.97046661,40.75827026,N,144
id2166146,1,4/13/2016 0:32,4/13/2016 0:50,2,-73.9920578,40.73613739,-73.96642303,40.71369553,N,1112
id3337554,1,3/22/2016 23:07,3/22/2016 23:18,2,-73.98220062,40.769207,-73.9712677,40.7843895,N,684
id3202882,1,6/16/2016 17:48,6/16/2016 17:57,1,-73.97381592,40.76384735,-73.9588623,40.77577209,N,536
id2728025,1,1/5/2016 17:29,1/5/2016 17:33,1,-73.98173523,40.76539993,-73.98401642,40.7603569,N,201
id2627302,1,3/31/2016 8:13,3/31/2016 8:25,1,-73.95159149,40.76978683,-73.97311401,40.76403809,N,720
id3980669,1,3/29/2016 23:30,3/29/2016 23:46,1,-73.9835434,40.72597122,-73.9582901,40.71727371,N,926
id0980647,1,2/3/2016 10:56,2/3/2016 11:00,1,-73.96588135,40.75843811,-73.97370148,40.751297,N,203
id0768584,2,1/30/2016 16:21,1/30/2016 16:38,1,-73.98568726,40.75861359,-73.99256134,40.73566055,N,1001
id2626312,1,2/7/2016 14:43,2/7/2016 14:48,1,-73.97218323,40.85866165,-73.97880554,40.8526001,N,246
id1509638,2,5/9/2016 9:11,5/9/2016 9:21,1,-73.99053192,40.75144196,-73.98916626,40.74343109,N,608
id1663745,1,6/9/2016 20:47,6/9/2016 20:55,1,-73.99408722,40.72005844,-73.95597076,40.70915604,N,507
id3818436,2,6/12/2016 10:52,6/12/2016 11:15,1,-73.95935822,40.77159882,-73.99333191,40.75115967,N,1374
id0469348,2,6/25/2016 7:40,6/25/2016 7:43,1,-73.97669983,40.7401619,-73.97145081,40.74383926,N,166
id1203910,1,4/2/2016 10:46,4/2/2016 11:06,1,-73.98740387,40.75007629,-74.0036087,40.73000717,N,1195
id0799369,2,6/13/2016 15:48,6/13/2016 15:59,1,-73.9771347,40.76364517,-73.98008728,40.74890137,N,649
id1801124,2,2/11/2016 6:51,2/11/2016 7:54,1,-73.78201294,40.6452713,-73.91306305,40.88813019,N,3771
id2131055,2,6/7/2016 7:39,6/7/2016 7:56,1,-73.9921875,40.76931,-73.96310425,40.77417374,N,1011
id1147391,2,4/20/2016 18:43,4/20/2016 18:58,4,-73.97608948,40.77640915,-73.98415375,40.7615509,N,918
id0457577,2,3/10/2016 21:01,3/10/2016 21:59,1,-73.97151184,40.75574875,-73.95932007,40.60416031,N,3509
id0371961,1,6/5/2016 15:45,6/5/2016 15:46,1,-73.97226715,40.74650955,-73.97225952,40.74651337,N,28
id3883462,1,4/19/2016 23:12,4/19/2016 23:15,1,-73.95282745,40.78656769,-73.95587158,40.77902222,N,187
id2093820,2,4/21/2016 8:35,4/21/2016 8:50,1,-74.00515747,40.75152969,-74.00863647,40.70436859,N,901
id0117883,2,5/19/2016 19:02,5/19/2016 19:10,6,-73.99895477,40.72991562,-74.00202942,40.73767471,N,496
id2068863,1,2/19/2016 10:53,2/19/2016 10:56,1,-73.95406342,40.78141785,-73.95197296,40.78447342,N,193
id3813509,1,6/6/2016 0:32,6/6/2016 0:43,1,-73.98841095,40.75635529,-73.98754883,40.7327652,N,683
id3958933,1,3/9/2016 14:13,3/9/2016 14:25,1,-73.97956848,40.75373459,-73.99533081,40.75960922,N,758
id1054514,1,3/3/2016 21:42,3/3/2016 22:16,1,-74.00209045,40.73970032,-73.9552536,40.77583694,N,2038
id1134011,2,2/7/2016 12:16,2/7/2016 12:22,1,-73.97489929,40.75626755,-73.98497009,40.74251938,N,347
id3351279,1,1/6/2016 17:32,1/6/2016 17:45,1,-73.97895813,40.75068665,-73.96635437,40.76210785,N,771
id0888896,2,2/18/2016 11:52,2/18/2016 12:04,2,-73.99157715,40.75548172,-73.9905777,40.75130844,N,732
id2140838,1,5/1/2016 10:53,5/1/2016 11:07,1,-73.78182983,40.64461899,-73.7290802,40.65361786,N,839
id1026948,2,3/26/2016 16:30,3/26/2016 16:53,1,-73.9877243,40.75022888,-73.99999237,40.76269531,N,1383
id2717549,1,3/10/2016 22:24,3/10/2016 22:32,2,-73.98800659,40.72110367,-74.00213623,40.72681808,N,488
id3553684,1,4/2/2016 12:54,4/2/2016 13:00,1,-73.98106384,40.77921295,-73.97668457,40.79272842,N,373
id3437047,1,5/6/2016 2:16,5/6/2016 2:20,1,-73.97138977,40.75790787,-73.98445892,40.74013901,N,219
id2979883,2,5/15/2016 17:56,5/15/2016 18:08,2,-73.98441315,40.74303818,-73.9661026,40.75896072,N,697
id0935072,1,3/19/2016 3:07,3/19/2016 3:19,1,-73.98496246,40.74219513,-73.95549011,40.78688812,N,689
id1094357,2,5/12/2016 23:55,5/13/2016 0:26,1,-73.78247833,40.64453125,-73.99414063,40.75434113,N,1870
id3523492,1,2/14/2016 17:34,2/14/2016 18:24,1,-73.7837677,40.64866257,-73.99140167,40.75027847,N,2988
id3836317,1,3/15/2016 22:04,3/15/2016 22:14,1,-73.98834991,40.73703384,-73.98788452,40.72421646,N,584
id2376820,1,5/23/2016 18:37,5/23/2016 18:47,1,-73.96343994,40.76860428,-73.96992493,40.75284576,N,596
id1630005,2,6/19/2016 11:46,6/19/2016 11:59,1,-73.98895264,40.7565918,-73.95332336,40.76834869,N,808
id1962959,2,5/21/2016 3:51,5/21/2016 4:06,5,-73.99819946,40.72124863,-73.98215485,40.77064133,N,923
id1499532,2,4/11/2016 9:47,4/11/2016 9:56,1,-73.98693848,40.72544098,-73.9732132,40.74692154,N,539
id0831709,2,1/30/2016 1:25,1/30/2016 1:29,1,-73.9774704,40.75447083,-73.99081421,40.75131226,N,226
id1977486,2,2/12/2016 13:29,2/12/2016 13:43,1,-74.01593018,40.71532059,-73.97817993,40.75270081,N,881
id0475171,2,5/10/2016 21:24,5/10/2016 21:34,1,-73.9825592,40.74554825,-73.95825958,40.76240921,N,626
id2815744,1,2/4/2016 11:59,2/4/2016 12:18,1,-74.00641632,40.74446869,-73.99297333,40.73868179,N,1157
id3539179,2,5/16/2016 1:51,5/16/2016 2:15,1,-73.99421692,40.7508812,-73.97418213,40.64915848,N,1413
id0772188,2,6/22/2016 7:06,6/22/2016 7:16,1,-73.97425079,40.79389191,-73.98117828,40.77429962,N,579
id2803241,2,2/1/2016 8:21,2/1/2016 8:29,1,-73.95336151,40.76710892,-73.97174835,40.75421143,N,432
id0248508,1,3/1/2016 16:37,3/1/2016 17:07,1,-73.97467041,40.76309586,-74.00278473,40.7605896,N,1813
id3605702,2,3/4/2016 10:58,3/4/2016 11:08,5,-73.99214935,40.74607849,-74.0085907,40.73944092,N,549
id3014514,1,6/28/2016 6:21,6/28/2016 6:30,1,-73.99517059,40.72540283,-73.97396851,40.75737,N,562
id3982486,2,2/17/2016 19:49,2/17/2016 20:17,1,-73.96807098,40.76230621,-73.94445038,40.70151138,N,1677
id2049279,2,6/27/2016 19:31,6/27/2016 19:40,1,-73.97234344,40.79372025,-73.95581818,40.81388855,N,569
id2009849,2,5/10/2016 12:47,5/10/2016 13:06,1,-74.00549316,40.75113678,-73.98936462,40.73630905,N,1169
id1506738,2,2/14/2016 0:19,2/14/2016 0:35,1,-73.98857117,40.74607849,-73.95284271,40.7817688,N,968
id3283636,2,5/12/2016 20:10,5/12/2016 20:13,1,-73.98639679,40.72644043,-73.98297882,40.72266388,N,228
id0727763,2,5/5/2016 18:09,5/5/2016 18:15,1,-73.98764038,40.73854065,-73.97820282,40.7513504,N,367
id0609514,2,3/7/2016 20:33,3/7/2016 20:43,1,-73.96974945,40.75712204,-73.94955444,40.79615784,N,624
id1867927,2,6/12/2016 14:02,6/12/2016 14:10,1,-73.98641205,40.734375,-73.98937988,40.72302628,N,467
id3829274,2,2/28/2016 9:12,2/28/2016 9:15,1,-73.99874115,40.74468994,-73.99395752,40.75141144,N,171
id0931458,2,2/4/2016 9:38,2/4/2016 9:46,1,-74.00204468,40.74034119,-73.99504852,40.73981476,N,479
id1386675,2,2/21/2016 7:51,2/21/2016 7:54,1,-74.00080872,40.73330307,-74.00538635,40.72714615,N,170
id1951305,2,4/24/2016 22:42,4/24/2016 23:06,1,-73.97859955,40.72459793,-73.92427826,40.6931839,N,1462
id2911979,1,3/16/2016 19:10,3/16/2016 19:12,1,-73.96648407,40.76775742,-73.9701767,40.76396561,N,157
id0675819,2,2/12/2016 17:03,2/12/2016 17:12,6,-73.97077179,40.75992966,-73.95941925,40.77745056,N,561
id0032387,1,3/21/2016 18:01,3/21/2016 18:25,2,-73.97521973,40.75701141,-74.0171051,40.7048645,N,1465
id0313676,2,2/15/2016 15:38,2/15/2016 15:42,1,-73.99921417,40.76304245,-73.98769379,40.76625061,N,247
id1272236,2,2/20/2016 15:35,2/20/2016 15:47,1,-73.98252106,40.74872589,-73.9668045,40.77244186,N,712
id3173787,1,3/7/2016 11:41,3/7/2016 12:14,1,-73.86380005,40.76979828,-73.9850235,40.74232101,N,2002
id2680864,2,6/18/2016 11:55,6/18/2016 12:14,1,-73.99011993,40.74053955,-73.99011993,40.74053955,N,1133
id0376698,1,4/9/2016 16:32,4/9/2016 16:44,1,-73.99272156,40.73683548,-73.98565674,40.74078369,N,692
id1716787,1,3/24/2016 8:05,3/24/2016 8:10,1,-73.96271515,40.76980209,-73.97021484,40.76399994,N,315
id3431241,1,5/27/2016 22:49,5/27/2016 23:05,2,-74.00326538,40.71765137,-73.9981842,40.67554855,N,978
id3918288,2,6/7/2016 5:41,6/7/2016 6:00,1,-73.9773407,40.77946854,-73.87297821,40.77421188,N,1102
id2061305,2,6/7/2016 13:02,6/7/2016 13:56,1,-73.95626831,40.7637291,-74.17746735,40.69517136,N,3247
id0399291,2,3/13/2016 20:09,3/13/2016 20:31,6,-73.7767334,40.64535141,-73.81777954,40.71883774,N,1281
id1082093,1,3/15/2016 6:23,3/15/2016 6:33,1,-73.94850922,40.78907013,-73.9743576,40.75491714,N,568
id0872734,2,1/7/2016 19:58,1/7/2016 20:11,1,-74.00675201,40.7358284,-73.98621368,40.77236176,N,775
id3076416,1,6/26/2016 4:37,6/26/2016 4:50,1,-73.98767853,40.76541901,-74.01023102,40.73218536,N,775
id3401994,1,3/26/2016 10:36,3/26/2016 10:45,1,-73.97733307,40.74705124,-73.9917984,40.74950027,N,554
id2925320,2,3/24/2016 8:52,3/24/2016 9:43,6,-73.95485687,40.76546097,-74.0076828,40.72338867,N,3028
id0406328,2,5/12/2016 14:48,5/12/2016 14:57,1,-73.97225189,40.78209686,-73.96271515,40.77567291,N,540
id2700466,2,3/26/2016 9:27,3/26/2016 9:33,1,-73.99797058,40.7612114,-73.99107361,40.74534988,N,348
id0824482,2,4/15/2016 18:09,4/15/2016 18:29,5,-73.98838043,40.75487137,-73.96820831,40.79189682,N,1172
id3964001,2,6/8/2016 20:56,6/8/2016 21:02,3,-73.99028778,40.74414063,-73.97338104,40.74832153,N,367
id1947433,2,3/23/2016 20:41,3/23/2016 20:56,2,-73.98989868,40.76232147,-73.99537659,40.73937988,N,894
id0492770,1,5/31/2016 19:46,5/31/2016 19:59,1,-73.98096466,40.7470665,-73.97782135,40.76411438,N,762
id0856035,1,4/9/2016 12:26,4/9/2016 12:34,3,-74.00662994,40.73374939,-73.9945755,40.75059891,N,518
id1143289,1,3/23/2016 14:15,3/23/2016 14:32,2,-73.97452545,40.76232529,-73.95832825,40.78138351,N,1078
id0905798,1,6/8/2016 14:21,6/8/2016 14:38,1,-73.97277069,40.75331116,-73.95158386,40.76831055,N,1043
id2139748,1,3/4/2016 13:22,3/4/2016 13:30,1,-73.97961426,40.74941635,-73.97621918,40.75754929,N,444
id1813593,1,2/24/2016 0:17,2/24/2016 0:28,1,-73.99999237,40.72676849,-73.98010254,40.74659729,N,675
id1090733,2,4/29/2016 12:16,4/29/2016 12:34,1,-74.01399231,40.71304703,-73.9947052,40.75040054,N,1086
id1371586,1,3/22/2016 21:59,3/22/2016 22:19,1,-73.98348999,40.7471199,-73.9780426,40.78816223,N,1151
id3937157,2,3/28/2016 11:49,3/28/2016 12:02,2,-73.98370361,40.76057816,-73.97844696,40.7543602,N,835
id3006785,1,2/25/2016 21:38,2/25/2016 21:59,1,-73.99152374,40.7448082,-73.9597168,40.77083206,N,1228
id0358191,2,2/3/2016 23:13,2/3/2016 23:19,2,-73.97766876,40.75960541,-73.98457336,40.7675209,N,360
id0753401,2,3/21/2016 19:10,3/21/2016 19:20,2,-74.00332642,40.7277832,-73.98500061,40.72784424,N,634
id0942659,1,6/30/2016 16:02,6/30/2016 16:14,2,-73.97569275,40.75770187,-73.95567322,40.76578522,N,729
id3880238,1,5/24/2016 2:09,5/24/2016 2:14,2,-73.91770935,40.76507187,-73.90575409,40.77610779,N,284
id0576289,2,2/4/2016 6:46,2/4/2016 6:48,1,-73.96112823,40.75686646,-73.95644379,40.76309204,N,136
id0518535,2,2/16/2016 17:52,2/16/2016 17:55,1,-73.99815369,40.73386002,-73.99346924,40.73764038,N,186
id1923424,1,1/26/2016 7:18,1/26/2016 7:32,1,-73.9985733,40.74002075,-74.00894165,40.71123123,N,885
id2923711,1,3/3/2016 11:13,3/3/2016 11:26,1,-73.94806671,40.78274918,-73.95235443,40.80226517,N,804
id1661110,2,5/10/2016 19:16,5/10/2016 19:28,1,-73.96963501,40.75543976,-73.9903717,40.73852921,N,719
id0996535,2,3/5/2016 21:43,3/5/2016 21:49,1,-73.96556091,40.76290131,-73.96012878,40.78144836,N,343
id1316348,1,1/12/2016 13:31,1/12/2016 13:42,1,-73.98423004,40.72164536,-73.98712158,40.73341751,N,704
id0773806,2,6/7/2016 15:36,6/7/2016 15:39,1,-73.97781372,40.74224091,-73.98506165,40.73247147,N,161
id2887113,1,3/16/2016 22:41,3/16/2016 22:46,1,-73.94803619,40.64734268,-73.95852661,40.64989853,N,258
id2342880,2,4/17/2016 19:46,4/17/2016 19:48,1,-73.96793365,40.79224014,-73.97724915,40.77943039,N,175
id0429786,2,6/30/2016 20:24,6/30/2016 20:35,1,-73.97119904,40.75210953,-73.98282623,40.71596146,N,685
id0529707,2,5/12/2016 13:59,5/12/2016 14:18,5,-73.98510742,40.75201035,-74.00042725,40.75769043,N,1161
id0559490,1,3/13/2016 16:52,3/13/2016 16:52,1,-73.98378754,40.72970963,-73.98322296,40.73047638,N,14
id0102438,1,6/8/2016 22:42,6/8/2016 22:50,2,-73.9637146,40.77707291,-73.94490051,40.77508926,N,512
id2602110,2,5/29/2016 17:31,5/29/2016 17:51,2,-73.97286987,40.76438904,-74.00727081,40.74367905,N,1203
id2724139,1,2/17/2016 18:32,2/17/2016 18:43,1,-73.97219849,40.75995255,-73.96114349,40.77000046,N,621
id0176014,1,6/22/2016 0:57,6/22/2016 1:10,2,-74.00461578,40.74181747,-73.96352386,40.79447556,N,780
id2754981,2,4/19/2016 22:34,4/19/2016 22:41,3,-73.99021912,40.75254059,-73.99585724,40.75920105,N,397
id1352593,1,5/1/2016 1:19,5/1/2016 1:25,1,-74.00164032,40.73396683,-74.00952148,40.72360229,N,356
id1861860,1,2/28/2016 1:06,2/28/2016 1:29,2,-73.98954773,40.72045135,-73.99082947,40.75563431,N,1384
id0941047,2,2/3/2016 13:32,2/3/2016 13:48,1,-73.97982025,40.75902939,-73.98744202,40.75804138,N,976
id0088782,1,5/17/2016 21:05,5/17/2016 21:31,1,-73.86351776,40.77010345,-74.00105286,40.73168182,N,1533
id1617623,2,3/28/2016 21:13,3/28/2016 21:16,1,-73.97943878,40.77679062,-73.98571014,40.77946091,N,159
id2871041,2,4/30/2016 18:13,4/30/2016 18:30,6,-73.98522949,40.76871109,-73.98985291,40.7392807,N,1048
id0334242,2,4/9/2016 4:55,4/9/2016 5:00,6,-73.98720551,40.74788284,-73.9779892,40.74200821,N,303
id1421926,2,6/27/2016 7:26,6/27/2016 7:28,1,-73.98074341,40.75366974,-73.98954773,40.74171829,N,137
id2340472,2,2/20/2016 22:32,2/20/2016 22:42,2,-73.98770905,40.75611877,-73.97214508,40.75568771,N,597
id1577794,2,4/18/2016 18:17,4/18/2016 18:32,1,-73.99398804,40.75148773,-73.97268677,40.75613022,N,891
id2494819,1,1/8/2016 11:21,1/8/2016 11:30,1,-73.96330261,40.76190948,-73.97271729,40.76064301,N,497
id2156970,1,3/26/2016 12:16,3/26/2016 12:27,1,-74.00457001,40.71615601,-73.99317932,40.72446442,N,659
id0728702,1,2/26/2016 18:33,2/26/2016 18:35,1,-73.98243713,40.74271774,-73.9864502,40.73709106,N,147
id2329085,2,2/14/2016 17:12,2/14/2016 17:37,2,-73.98796844,40.71882629,-73.93223572,40.85273743,N,1538
id3498761,2,4/14/2016 19:28,4/14/2016 19:43,1,-73.96004486,40.7580452,-73.98227692,40.76834106,N,899
id2180268,1,1/22/2016 9:15,1/22/2016 9:54,2,-73.86260223,40.76893234,-73.97460938,40.76514435,N,2346
id2793513,2,5/18/2016 10:27,5/18/2016 10:43,1,-73.99931335,40.76298904,-73.98139191,40.75511932,N,957
id2774130,2,5/14/2016 19:27,5/14/2016 19:43,3,-73.9682312,40.76266098,-73.97499847,40.7928009,N,941
id1525755,1,6/23/2016 11:28,6/23/2016 11:38,1,-73.95606995,40.78123856,-73.97568512,40.77670288,N,659
id3391274,1,4/22/2016 22:49,4/22/2016 22:58,1,-73.96383667,40.77127075,-73.97401428,40.75413513,N,557
id3968567,2,6/23/2016 12:29,6/23/2016 12:32,6,-73.95246124,40.78083038,-73.95439911,40.78632736,N,226
id3495492,2,3/9/2016 3:46,3/9/2016 3:51,3,-73.94413757,40.68006897,-73.95097351,40.66822052,N,330
id1319071,1,4/9/2016 1:04,4/9/2016 1:29,1,-73.97312927,40.74847794,-73.94877625,40.70754623,N,1504
id1142342,2,1/19/2016 14:54,1/19/2016 15:08,1,-74.0088501,40.73115921,-73.9848938,40.73408127,N,831
id0678162,2,2/6/2016 23:44,2/7/2016 0:03,6,-73.99086761,40.7509613,-73.97564697,40.78670883,N,1121
id3138465,2,1/13/2016 22:39,1/13/2016 22:48,1,-73.97982788,40.76155853,-73.97988129,40.78895187,N,534
id2756482,1,1/28/2016 0:10,1/28/2016 0:21,1,-73.98809052,40.75403976,-73.96217346,40.7676506,N,658
id1351247,1,3/13/2016 20:27,3/13/2016 20:35,2,-73.9855957,40.75269318,-73.97840118,40.76647568,N,501
id1939843,1,2/17/2016 22:19,2/17/2016 22:33,1,-73.97637177,40.76156998,-73.93341827,40.79472351,N,834
id1574933,1,2/6/2016 12:35,2/6/2016 12:43,1,-73.99771881,40.75663376,-73.98311615,40.77579117,N,501
id2127424,2,3/19/2016 17:48,3/19/2016 18:03,1,-73.98049164,40.6883812,-73.99967957,40.72689056,N,889
id0706278,2,3/29/2016 20:04,3/29/2016 20:09,1,-73.99350739,40.74156189,-73.99819946,40.75019073,N,313
id2802105,2,6/22/2016 16:23,6/22/2016 16:31,1,-74.0007782,40.74211121,-73.9866333,40.73551941,N,481
id1144139,2,3/10/2016 16:57,3/10/2016 17:05,1,-73.94508362,40.77855682,-73.95774078,40.76137543,N,432
id2964684,2,3/31/2016 9:05,3/31/2016 9:12,1,-73.99112701,40.74970245,-74.00617218,40.74996567,N,461
id1871569,1,6/27/2016 20:24,6/27/2016 20:36,1,-73.98553467,40.74163055,-73.95835876,40.77864456,N,746
id1081116,1,5/14/2016 2:06,5/14/2016 2:13,2,-73.99433899,40.73798752,-73.99067688,40.74998856,N,427
id2676392,1,2/20/2016 21:57,2/20/2016 22:06,1,-74.00430298,40.72402954,-74.00492096,40.7408638,N,565
id2121347,1,5/14/2016 12:54,5/14/2016 13:04,1,-73.95153809,40.76980591,-73.95727539,40.77995682,N,618
id1452016,2,1/17/2016 21:13,1/17/2016 21:39,1,-74.0103302,40.71977997,-73.94142151,40.68553925,N,1567
id0376476,2,1/17/2016 20:21,1/17/2016 20:23,1,-73.98468781,40.76837921,-73.97644043,40.76541138,N,105
id2453527,1,4/19/2016 22:11,4/19/2016 22:24,1,-73.98596191,40.74730301,-73.99852753,40.72987747,N,785
id3163229,2,4/14/2016 15:52,4/14/2016 16:49,1,-73.99245453,40.73773956,-73.86578369,40.77104187,N,3454
id0350873,1,5/2/2016 11:23,5/2/2016 11:30,1,-73.98138428,40.73699951,-73.98503113,40.72436142,N,397
id0677911,2,1/17/2016 18:17,1/17/2016 18:32,1,-73.97843933,40.75357056,-73.94464111,40.8088913,N,917
